#{"t_start": 1696590095.593497, "env_id": "None"}
r,l,t
887.337118,240,92347.585421
890.091158,240,92367.824359
990.675647,240,92388.028469
889.76684,240,92408.26241
782.000939,240,92428.745455
1092.143977,240,92450.378237
887.45941,240,92471.089423
886.892193,240,92491.470852
1293.101134,240,92511.788327
986.0469,240,92532.126149
885.856618,240,92552.445593
1087.924783,240,92572.728715
891.566621,240,92593.047266
989.200482,240,92613.43856
888.835671,240,92633.777426
582.470878,240,92654.051743
885.68512,240,92674.451874
685.273857,240,92694.810715
890.369282,240,92715.07977
1090.96276,240,92735.438765
986.211049,240,92755.7198
787.541845,240,92776.041956
890.679594,240,92796.284796
574.735437,240,92816.52359
884.714257,240,92836.864336
887.118811,240,92857.136637
989.256089,240,92877.396765
886.508973,240,92898.058207
789.34104,240,92918.472673
1395.471679,240,92938.730128
993.113685,240,92958.95858
887.290587,240,92979.233115
787.774998,240,92999.460757
784.204431,240,93019.714957
883.110254,240,93039.923724
885.27108,240,93060.237272
889.3789,240,93080.704221
987.224065,240,93100.981227
1193.314657,240,93121.229521
892.038135,240,93141.55001
989.982669,240,93161.861205
1091.463868,240,93182.424545
888.423024,240,93202.703358
985.858174,240,93223.079998
784.376992,240,93243.394852
785.88325,240,93263.675334
887.550165,240,93284.19623
888.225897,240,93304.449798
678.419667,240,93324.713478
785.487334,240,93344.971546
992.192625,240,93365.204897
789.264752,240,93385.434209
988.212553,240,93405.752177
887.781621,240,93426.052394
1089.467769,240,93446.397354
888.677034,240,93466.731292
888.527197,240,93487.064273
988.088436,240,93507.47485
986.393574,240,93528.386136
989.901772,240,93548.664522
885.881449,240,93568.97844
786.685772,240,93589.259082
891.35267,240,93609.510634
681.79482,240,93629.83563
782.018978,240,93650.072161
885.418733,240,93670.327972
787.666294,240,93690.632116
789.880353,240,93710.904348
784.954415,240,93731.172509
887.84296,240,93751.60157
1189.79294,240,93772.027108
788.481225,240,93792.753927
985.633243,240,93813.098902
783.423299,240,93833.421876
988.410789,240,93853.749337
1091.667504,240,93874.082657
991.331953,240,93894.353492
783.817572,240,93914.619269
1390.691024,240,93934.885866
880.0477,240,93955.147926
683.334255,240,93975.668352
781.819836,240,93995.976682
885.535511,240,94016.275959
1189.786266,240,94036.585893
787.250354,240,94056.903765
891.649806,240,94077.600263
1087.951642,240,94097.887826
990.459732,240,94118.29399
790.34831,240,94138.608083
687.402295,240,94158.876256
786.609894,240,94179.139983
685.38038,240,94199.420959
784.95931,240,94219.747921
679.636126,240,94240.0267
988.375596,240,94260.294224
1090.970272,240,94280.637071
580.548814,240,94300.917525
785.742141,240,94321.191463
877.610595,240,94341.428228
788.146054,240,94361.80499
990.515662,240,94382.123324
787.49246,240,94402.426456
781.772787,240,94422.692152
681.567388,240,94442.971717
1194.413362,240,94463.294747
1193.84296,240,94483.583254
889.6234,240,94503.853712
1296.040408,240,94524.099608
887.958435,240,94544.429476
990.208981,240,94564.732685
1088.113021,240,94585.031769
782.086831,240,94605.312442
1193.689763,240,94625.577328
682.897231,240,94645.892937
989.386631,240,94666.176872
991.396772,240,94686.446124
887.280366,240,94706.762178
885.959792,240,94727.014361
1088.080251,240,94747.328814
1094.641852,240,94767.564439
682.255493,240,94787.878498
783.123229,240,94808.144632
784.197469,240,94828.404108
885.450791,240,94848.670028
989.079944,240,94869.424942
991.272477,240,94889.741657
684.190675,240,94909.997391
883.887113,240,94930.924539
786.063708,240,94951.279559
984.692935,240,94971.575158
787.776003,240,94992.260551
988.042574,240,95012.635711
682.028408,240,95032.929594
890.820329,240,95053.376874
892.971837,240,95073.640275
1092.803518,240,95093.911642
681.75718,240,95114.286286
889.943014,240,95134.605411
990.623948,240,95154.86233
883.922296,240,95175.383615
1088.191262,240,95195.717
890.063868,240,95216.008924
983.27152,240,95236.35807
685.186078,240,95256.701711
891.169402,240,95276.999933
987.618635,240,95297.286845
785.921447,240,95317.56267
1094.221802,240,95337.890566
1087.896557,240,95358.165505
1395.339131,240,95378.441398
987.41932,240,95398.750267
1085.969205,240,95419.047347
1089.849004,240,95439.380275
986.534783,240,95459.609745
787.35725,240,95479.86151
1087.915817,240,95500.093586
785.742874,240,95520.369537
986.901725,240,95540.681797
893.743343,240,95561.074707
889.466952,240,95581.381137
1090.731623,240,95601.693825
992.020174,240,95622.053098
884.458311,240,95642.27377
888.415051,240,95662.516882
886.296081,240,95682.811201
889.683439,240,95703.047614
683.097898,240,95723.310136
1092.487644,240,95743.63044
681.029558,240,95764.21176
979.982919,240,95784.650934
1191.861856,240,95804.99604
1088.176859,240,95825.244085
1090.26973,240,95845.552889
579.192881,240,95866.305751
886.363455,240,95887.193389
891.441577,240,95907.679182
780.91058,240,95927.982793
1088.595741,240,95948.245758
1088.896362,240,95968.514766
1091.668057,240,95988.770586
1094.202469,240,96009.023114
1188.840249,240,96029.276379
781.533463,240,96049.534742
781.691946,240,96069.839065
986.951159,240,96090.050613
888.545598,240,96110.342476
779.946135,240,96130.707908
686.145493,240,96150.975071
889.399381,240,96171.569575
780.611714,240,96192.065803
683.005293,240,96212.480369
989.001446,240,96232.822545
785.58148,240,96253.124423
888.353364,240,96273.440322
886.771049,240,96294.069584
1089.876687,240,96314.601048
786.052082,240,96334.920678
786.324313,240,96355.246403
578.880756,240,96375.496829
785.922877,240,96395.827331
1091.529132,240,96416.104813
986.216389,240,96436.30731
783.245008,240,96456.686213
785.47872,240,96476.94566
1088.41621,240,96497.275848
989.690906,240,96517.537583
785.678011,240,96537.805574
1192.985256,240,96558.114439
783.631864,240,96578.366485
781.330953,240,96598.608414
990.901216,240,96618.864745
780.810753,240,96639.103289
1090.223851,240,96659.421584
978.768059,240,96679.929075
992.393559,240,96700.224244
786.79707,240,96720.52047
1091.607692,240,96740.796741
1194.116263,240,96762.437779
990.287375,240,96784.384747
783.253611,240,96805.043948
1086.332354,240,96825.354175
1089.326745,240,96845.594584
988.180978,240,96865.880723
1092.353194,240,96886.125871
1095.298645,240,96906.430592
884.036831,240,96926.692576
985.793234,240,96946.940789
780.242968,240,96967.224311
683.196535,240,96987.584351
784.743691,240,97007.827938
988.470505,240,97028.111565
885.42783,240,97048.486906
990.741249,240,97068.782686
888.406315,240,97089.112764
993.087581,240,97109.708665
787.386705,240,97130.033937
685.778962,240,97150.559691
991.412978,240,97170.853988
1193.942794,240,97191.121927
888.803667,240,97211.400726
986.861291,240,97231.669371
1087.56433,240,97251.991469
1296.604339,240,97272.245586
988.878543,240,97292.492698
885.711833,240,97312.776435
781.723305,240,97333.068245
786.556261,240,97353.416579
683.94615,240,97373.7355
787.09929,240,97394.033885
1290.338355,240,97414.381793
991.797411,240,97434.642539
993.477627,240,97454.995715
883.249131,240,97475.260149
784.410689,240,97495.553771
782.809776,240,97515.839509
891.703857,240,97536.244276
990.393788,240,97556.546518
986.913829,240,97576.967571
686.151231,240,97597.246702
1086.608858,240,97617.518438
1195.090635,240,97637.813646
682.294135,240,97658.116409
891.492335,240,97678.402814
985.201392,240,97699.078912
786.214814,240,97719.358548
889.173509,240,97739.565814
682.12496,240,97759.836668
886.847646,240,97780.127284
989.682809,240,97800.377959
784.224526,240,97820.667344
891.158509,240,97840.968536
1296.244644,240,97861.225505
885.509729,240,97881.516213
988.644905,240,97901.798161
782.055621,240,97922.049636
889.49621,240,97942.308954
683.475375,240,97962.678538
788.110117,240,97982.99344
780.034178,240,98003.250496
788.435763,240,98023.519862
986.90609,240,98043.822939
988.772019,240,98064.092864
580.320549,240,98084.468217
980.506752,240,98104.771257
786.901878,240,98125.081601
784.482449,240,98145.317724
889.300194,240,98165.615712
585.244921,240,98185.879523
783.964245,240,98206.179847
992.621911,240,98226.410739
786.768445,240,98246.720616
992.469813,240,98266.977083
1191.247905,240,98287.217054
1187.131429,240,98307.619245
881.130056,240,98327.87755
1095.045454,240,98348.171535
891.03977,240,98368.486964
684.076447,240,98388.742455
1089.649752,240,98408.993369
1091.287864,240,98429.216117
675.734497,240,98449.468453
887.072582,240,98470.11228
786.360278,240,98490.383757
1192.49092,240,98510.666254
1188.554743,240,98531.010755
1093.042308,240,98551.315718
783.767608,240,98571.662193
1195.283155,240,98591.996107
677.087631,240,98612.633943
682.379575,240,98632.883881
886.238739,240,98653.178787
1090.003566,240,98673.404509
991.905319,240,98693.692415
889.766895,240,98713.99254
989.226507,240,98734.220373
787.548043,240,98754.500422
1089.867861,240,98774.758395
683.316391,240,98795.084481
1193.664442,240,98815.348525
888.357923,240,98835.603086
783.724311,240,98855.935716
1085.051629,240,98876.247061
986.464422,240,98896.46914
1189.842281,240,98916.760453
579.763342,240,98937.065716
891.080768,240,98957.325146
986.841105,240,98977.5403
888.819095,240,98997.806331
889.236654,240,99018.106932
891.977983,240,99038.439038
785.651069,240,99058.678184
990.176374,240,99078.971521
578.747717,240,99099.237017
986.613655,240,99119.474897
783.001439,240,99139.791942
785.114246,240,99160.152736
1092.610375,240,99181.302086
682.577989,240,99201.704983
890.034613,240,99222.163199
783.801629,240,99242.433322
889.180082,240,99262.685238
887.663601,240,99282.995067
790.066984,240,99303.300484
992.41031,240,99323.587634
888.163855,240,99343.860116
784.739818,240,99364.28266
888.612394,240,99384.622055
887.803656,240,99404.876602
789.220692,240,99425.159989
684.519484,240,99445.441389
887.556158,240,99465.738403
988.778307,240,99485.973745
888.924795,240,99506.580891
986.137113,240,99527.210309
883.846895,240,99547.503616
1289.938922,240,99567.757291
785.433411,240,99588.090772
683.399613,240,99608.433932
877.922591,240,99628.777546
788.345969,240,99649.034492
1089.279062,240,99669.338374
1294.317496,240,99689.632835
782.238757,240,99709.927221
787.777166,240,99730.27552
883.813383,240,99750.573215
890.025439,240,99770.836993
890.933217,240,99791.127113
993.525496,240,99811.478522
887.149446,240,99831.776669
994.730791,240,99852.072865
1294.549085,240,99872.373773
1188.285961,240,99892.695418
785.408047,240,99913.183089
1094.919232,240,99933.580351
889.6174,240,99953.828401
1192.437558,240,99974.071909
1092.1584,240,99994.432932
882.011247,240,100014.826823
987.842931,240,100035.298543
885.922516,240,100055.703754
988.669108,240,100076.050752
682.873673,240,100096.248521
1091.954033,240,100116.633497
786.393027,240,100136.921838
989.082419,240,100157.231851
889.226532,240,100177.522143
1092.785847,240,100197.758307
990.516012,240,100218.057573
984.029456,240,100238.369456
1295.042389,240,100258.644762
786.815935,240,100279.165557
885.318791,240,100299.455419
889.276108,240,100319.775357
1091.614964,240,100340.343604
887.792071,240,100360.730603
984.844588,240,100381.074127
884.345218,240,100401.370973
1091.467924,240,100422.014697
787.309027,240,100442.289618
790.665147,240,100462.571069
989.250395,240,100482.803221
887.637723,240,100503.120909
787.341773,240,100523.391366
1294.444227,240,100543.625632
988.794343,240,100563.963336
1088.889697,240,100584.203444
889.345805,240,100604.470549
889.917539,240,100624.763381
1092.530798,240,100645.063754
991.46325,240,100665.451214
785.125289,240,100685.784527
887.558481,240,100706.037992
989.41881,240,100726.345243
890.595903,240,100746.617353
685.769189,240,100766.884966
990.047179,240,100787.170736
679.512711,240,100807.533211
887.247609,240,100827.833417
1093.19414,240,100848.140588
889.246448,240,100868.434705
787.264923,240,100888.703803
1194.364292,240,100908.94607
584.288526,240,100929.192946
985.682954,240,100949.548012
1094.659833,240,100969.814721
880.349875,240,100990.126959
680.744517,240,101010.438698
992.405014,240,101030.701973
786.706503,240,101050.992707
887.232929,240,101071.240953
787.439287,240,101091.464536
788.544286,240,101111.74398
782.339643,240,101132.038561
1093.642007,240,101152.379078
889.299417,240,101172.808678
1091.516714,240,101193.083455
578.850847,240,101213.365025
992.014539,240,101233.681927
785.423428,240,101254.079585
684.016906,240,101274.35453
677.813796,240,101294.701741
888.878306,240,101315.398005
783.693051,240,101335.6168
678.260666,240,101355.926531
784.833091,240,101376.226665
989.837641,240,101396.506057
787.75088,240,101416.808454
685.458139,240,101437.092701
890.467,240,101457.35994
1088.051206,240,101477.630073
1191.996548,240,101497.965666
1195.080623,240,101518.262031
790.178065,240,101538.528149
1086.853201,240,101558.897987
1091.028561,240,101579.191789
1190.570735,240,101599.487741
890.61316,240,101619.844461
1193.997433,240,101640.088053
1085.261851,240,101660.336462
686.06713,240,101680.5972
988.984393,240,101700.886428
987.260302,240,101721.179843
1091.933778,240,101741.445399
990.968673,240,101762.084145
891.050269,240,101782.375633
989.865568,240,101802.675116
889.280052,240,101822.901586
1094.187447,240,101843.063081
890.102668,240,101863.521038
680.995106,240,101883.797593
782.055151,240,101904.087922
1191.677398,240,101924.519633
786.211864,240,101944.874682
991.307591,240,101965.1984
1092.380572,240,101985.499693
784.124602,240,102005.824242
1087.231626,240,102026.099977
684.227622,240,102046.375353
788.192047,240,102066.968041
881.709709,240,102087.292348
885.822477,240,102107.624742
890.120672,240,102127.858091
887.662182,240,102148.191974
784.54931,240,102168.442124
787.127901,240,102188.71137
991.578399,240,102209.027268
992.10843,240,102229.619867
1091.69925,240,102249.916153
1093.236554,240,102270.235248
886.17406,240,102290.458826
